X,Y,Z,VX,VY,VZ
12043994.96890961,-151215141.8884537,36643.45074927062,29.19710360616239,2.491200416941702,-0.001101904338771442
14564648.19183787,-150978470.3473688,36551.3117069155,29.14989465628701,2.987184270631829,-0.001023841420773719
17080845.27698764,-150698981.0743192,36467.68258856982,29.09395406244099,3.48231301547403,-0.0009058282275331564
19591832.53236402,-150376757.9392135,36395.76294121146,29.02930150784144,3.976355698679607,-0.0007538776221902577
22096858.73230454,-150011904.6734037,36338.18900720775,28.95597434657541,4.469083803080243,-0.0005749948508440017
24595176.62719255,-149604544.5871513,36296.95363202691,28.87402717848978,4.960272884420427,-0.0003770463395615931
27086044.4121634,-149154820.156943,36273.33718849719,28.78353137473723,5.449703918033753,-0.0001686409887515783
29568727.16616501,-148662892.5113508,36267.84714139253,28.68457494203165,5.937164321432802,4.094698736567537e-05
32042498.31045818,-148128940.8325,36280.16190215945,28.57726317796514,6.422448972533735,0.0002418003491020393
34506641.16944189,-147553161.644778,36309.07486046851,28.46172040374516,6.905361958536123,0.0004233482229047958
36960450.72394729,-146935767.8819416,36352.43855814636,28.33809260178847,7.38572016551841,0.0005743977900287689
39403235.59978106,-146276987.5183536,36407.1182538271,28.20654997124385,7.863359983366133,0.0006833490627378147
41834320.20080027,-145577061.4502174,36468.9790193513,28.06728725074715,8.338148038990495,0.0007387928177435832
44253046.65545763,-144836240.2837619,36532.94867098331,27.92051843883702,8.809995504501105,0.0007306969962335153
46658775.92769605,-144054779.8346912,36593.21220862865,27.76646217800262,9.27887279755892,0.0006522550284899786
49050887.18532327,-143232935.5705169,36643.58657059073,27.6053161057757,9.744817973029088,0.0005021273386454084
51428774.58628917,-142370956.9118458,36678.08053328842,27.4372239802115,10.2079302451915,0.0002863222180180536
53791841.28556358,-141469082.9485953,36691.56366088986,27.26224652787181,10.66834351473718,1.866902838409956e-05
56139491.59648858,-140527541.1860707,36680.38708205521,27.08034999037428,11.12618444219243,-0.000280815645925081
58471123.24679702,-139546550.072807,36642.77933534235,26.89142003563563,11.58152979843975,-0.000589348697737968
60786121.78693323,-138526324.6309353,36578.91476532072,26.69529571578707,12.03437954227786,-0.0008852761811670717
63083858.27402931,-137467083.420021,36490.67889813334,26.49180859034981,12.4846530275914,-0.001150994352461687
65363690.02762372,-136369054.9637761,36381.25241580606,26.28081293635471,12.93220368170667,-0.001374194728844813
67624963.36441232,-135232482.4960118,36254.65475732833,26.0622011304396,13.37684137265029,-0.00154764540747454
69867017.07398356,-134057626.7944357,36115.34598588198,25.8359061844888,13.81835312497391,-0.001668181410326319
72089185.7515098,-132844767.4758856,35967.92645625025,25.60189684960804,14.25651766894945,-0.001735535970002644
74290802.5733887,-131594203.3253415,35816.93005938828,25.36017031032648,14.6911134229635,-0.001751381271807517
76471201.45752454,-130306252.1631507,35666.68625225127,25.1107456037298,15.12192154402996,-0.001718700324739864
78629718.7403267,-128981250.5867561,35521.22265409678,24.85365912431155,15.54872611161268,-0.00164146473287996
80765694.56569509,-127619553.7558333,35384.18528068066,24.58896242279442,15.97131318687855,-0.001524532327742634
82878474.16982889,-126221535.2614698,35258.7616667226,24.31672189935542,16.38946996789136,-0.001373666841025134
84967409.19787247,-124787587.0365876,35147.60021876544,24.03701972664281,16.80298476180316,-0.001195592497515996
87031859.12725322,-123318119.2216263,35052.72581251711,23.7499552794499,17.21164806475482,-0.0009980174547523646
89071192.81309886,-121813559.8902123,34975.45622620732,23.45564644075472,17.61525468883024,-0.0007895869001792732
91084790.12530664,-120274354.5560658,34916.32613883913,23.15423037175121,18.01360663754109,-0.000579755365841983
93072043.62353396,-118700965.4125728,34875.02523203194,22.84586362391428,18.40651636238132,-0.0003785915237122239
95032360.21779048,-117093870.2838431,34850.35523638129,22.53072173200009,18.79381016752708,-0.0001965384567936823
96965162.78021808,-115453561.2738911,34840.20909874141,22.20899852563605,19.17533183629389,-4.414113149664445e-05
98869891.68869136,-113780543.0784118,34841.57572059333,21.88090521620078,19.5509469133155,6.828021596572142e-05
100746006.2679789,-112075330.8749382,34850.57751582563,21.54666880379083,19.92054829076526,0.000131078373443394
102592986.0225777,-110338447.655638,34862.55572997779,21.2065285709449,20.28406354998762,0.0001359559806637378
104410331.4136961,-108570420.8607611,34872.22803743929,20.86072865742751,20.64146361423555,7.697492855740506e-05
106197563.7448533,-106771778.2786896,34873.94873499125,20.50950453890616,20.99277052439136,-4.809053556265042e-05
107954223.575794,-104943043.4630784,34862.09426485002,20.1530625647279,21.33805994343999,-0.0002362650306277914
109679867.1470976,-103084731.3659802,34831.56583251059,19.79155521008768,21.67745274085963,-0.0004782597957122547
111374060.7343474,-101197345.3207252,34778.34625992924,19.42505950385271,22.01109194644756,-0.0007584477166311387
113036373.6462051,-99281376.5858102,34699.99149012566,19.05356886925048,22.33910763092623,-0.001056442765989374
114666371.3760412,-97337307.0922214,34595.91915393621,18.67700534753267,22.66158011102227,-0.001350117430209963
116263610.6458579,-95365614.94484842,34467.40702034533,18.29524990102033,22.9785150710106,-0.001619092727560556
117827637.458984,-93366781.2242094,34317.3151287958,17.90817942499464,23.28983891197477,-0.001847457255886198
119357988.1498435,-91341296.34736556,34149.63661992922,17.51569721751747,23.59541250348626,-0.002024955130815798
120854192.4846975,-89289664.76383358,33969.01265790686,17.11774943056914,23.89505419939343,-0.002146698958570781
122315777.567115,-87212407.62390526,33780.314995002,16.71432782585715,24.18856239796196,-0.002212010276029019
123742271.5621006,-85110063.74083951,33588.34176754951,16.30546379759991,24.47573193440692,-0.002223054453452278
125133206.7294294,-82983189.46001734,33397.62340402231,15.89121917013291,24.75636307387392,-0.002183705047052342
126488121.6680515,-80832358.02369967,33212.31001638994,15.47167760100019,25.03026454833578,-0.00209880245105154
127806562.9169111,-78658158.84935194,33036.10589132458,15.04693845357011,25.29725289795516,-0.00197379371796913
129088086.1537745,-76461196.94875583,32872.22182295471,14.61711362084926,25.55715017316149,-0.001814661661926564
130332257.2391267,-74242092.55879214,32723.3250759393,14.18232703270542,25.80978154912295,-0.001628032105106314
131538653.3115567,-72001480.94172376,32591.47626853362,13.7427162163386,26.05497393397116,-0.001421352374887164
132706864.0774271,-69740012.23641872,32478.05127751455,13.29843508282395,26.29255626789203,-0.001203044407571241
133836493.3602252,-67458351.19729292,32383.65405323356,12.84965698599328,26.52236184683094,-0.0009825498207227668
134927160.8901741,-65157176.64587778,32308.03247945011,12.39657706511977,26.74423260463085,-0.0007702068486938884
135978504.2334702,-62837180.48373541,32250.01320592314,11.9394130129354,26.95802487317621,-0.000576933298521709
136990180.6992448,-60499066.1718594,32207.47184600681,11.47840374008583,27.16361582371983,-0.0004137308463185718
137961869.0358163,-58143546.6560747,32177.35201539099,11.0138058571665,27.36090971275964,-0.0002910602743817492
138893270.7385936,-55771341.78657238,32155.74169592559,10.54588827143566,27.5498432642982,-0.0002181488673418386
139784110.8242073,-53383175.32165303,32138.01066166535,10.07492528690622,27.73038989305271,-0.0002022743314178399
140634137.9499037,-50979771.61826046,32119.01024608687,9.60118833268838,27.90256272705872,-0.0002480373636171151
141443123.7490782,-48561852.11892754,32093.33665857837,9.124936006243011,28.0664162186717,-0.000356618007371523
142210861.2151045,-46130131.79020876,32055.65850447118,8.646401936365237,28.22204542015681,-0.0005250442250748222
142937161.9415938,-43685315.79032309,32001.10282256268,8.16578057430412,28.36958101090545,-0.0007456016374014496
143621852.1016893,-41228096.83787113,31925.67686923034,7.683212700951004,28.50917766473514,-0.001005651182351741
144264767.3024044,-38759153.93093681,31826.67552098632,7.198774734561958,28.64099439989351,-0.001288200211538637
144865746.8765031,-36279153.06042843,31702.99742434546,6.712477299730078,28.7651687218431,-0.001573459089145857
145424628.6069318,-33788750.22277819,31555.28703113087,6.224277006633587,28.88179055575368,-0.001841253797804754
145941245.0283155,-31288596.39391678,31385.85096344724,5.734100506653116,28.99088427146012,-0.002073708366955529
146415422.1125961,-28779343.46677346,31198.36047454178,5.24187414952655,29.09240495381038,-0.002257381971386252
146846980.4243667,-26261649.86344262,30997.41617835313,4.74755002118478,29.186249143691,-0.002384259075274286
147235738.1082885,-23736184.7806983,30788.08161078393,4.251121604440007,29.27227449326957,-0.002451513930974869
147581514.710207,-21203630.6293378,30575.4770769719,3.752627622550041,29.35032071466633,-0.002460439943375192
147884134.9187345,-18664683.82640924,30364.48194602318,3.252147085158119,29.42022608777611,-0.002415098918545411
148143431.6666591,-16120054.44585092,30159.54918787908,2.749790189163857,29.48183728029255,-0.002321128551651341
148359248.4143378,-13570465.29629105,29964.60757643078,2.245689010560218,29.53501303406888,-0.002184923674295902
148531440.7095866,-11016650.87984734,29783.01691655954,1.739990320801986,29.57962358292969,-0.002013221783190744
148659877.2557384,-8459356.511486022,29617.54395436682,1.232851450130161,29.61554783665343,-0.00181302260731897
148744440.7576295,-5899337.715173778,29470.33457952226,0.7244392438102069,29.64267004096002,-0.001591735829146401
148785028.7972004,-3337359.882077453,29342.86743328907,0.214931696536574,29.66087724794572,-0.001357445099479548
148781554.9415837,-774198.0734065915,29235.88374742185,-0.2954784417300532,29.67005865474145,-0.001119175038670761
148733950.2126168,1789363.230737144,29149.2982081282,-0.8065791042254887,29.67010762653135,-0.0008870435217538386
148642164.9433622,4352530.691217781,29082.10586809739,-1.318134770002555,29.66092684989747,-0.0006721823833863994
148506170.9143285,6914503.24616194,29032.30942732003,-1.829884413749403,29.64243642103369,-0.0004863336570863908
148325963.51763,9474474.037015269,28996.89681733074,-2.341543141417425,29.61458377667447,-0.0003410913454189313
148101563.5825894,12031633.20366906,28971.89752999414,-2.852808463265427,29.57735349679646,-0.000246857463560346
147833018.4626887,14585171.43532037,28952.53563589603,-3.363370964713496,29.53077460948563,-0.0002116829615346205
147520402.0619656,17134283.97139013,28933.47985343356,-3.872927841529505,29.47492346316495,-0.0002402179334577426
147163813.6498494,19678174.62637461,28909.17225551512,-4.381197014523226,29.40992139545667,-0.00033296714858011
146763375.5102478,22216059.40345477,28874.2040608814,-4.887929705952761,29.33592771612196,-0.0004859521683400203
146319229.6196623,24747169.34316237,28823.70276677422,-5.392920210086582,29.2531292364692,-0.0006907806911602421
145831533.6196139,27270752.36063435,28753.69734767452,-5.896012428591821,29.16172747446288,-0.0009350773290623948
145300456.3709436,29786073.9005939,28661.43171530403,-6.397102954570147,29.06192414721306,-0.001203250030542335
144726173.4125359,32292416.27899897,28545.59700776823,-6.89614003487629,28.95390537393583,-0.001477606678800925
144108862.7297288,34789076.63843532,28406.45191359147,-7.393117231754295,28.83782566030819,-0.001739824924445799
143448701.3344368,37275363.59013442,28245.80384661257,-7.888060923422799,28.713794010348,-0.001972673239134082
142745863.1732205,39750592.86537844,28066.83953822404,-8.381012373511997,28.58186544234358,-0.00216171878122573
142000518.7184205,42214082.57223438,27873.82200320996,-8.8720073775855,28.44204064927664,-0.002296649134276407
141212836.2607829,44665148.80274885,27671.70210199617,-9.361058016550285,28.29427428205775,-0.002371888836250946
140382984.5340642,47103102.25022792,27465.71185665578,-9.848140600356992,28.13848943623154,-0.002386412155422235
139511136.0388956,49527246.19494914,27261.00339880958,-10.33319159494874,27.97459408151811,-0.002342920772806067
138597470.4000992,51936875.84004835,27062.37457510084,-10.81611056637048,27.80249530686861,-0.002246720983819728
137642177.2626093,54331278.68731228,26874.09206278622,-11.29676738973426,27.62210890940945,-0.002104638480227905
136645458.4924184,56709735.51695952,26699.79797574878,-11.77501065642007,27.43336385073621,-0.00192419652620579
135607529.6876,59071521.56131929,26542.47253633663,-12.25067493195075,27.23620251799824,-0.001713144136164857
134528621.163025,61415907.57451931,26404.42277778685,-12.72358553970936,27.03057832592259,-0.001479316376368445
133408978.6484596,63742160.63721725,26287.27150185779,-13.19356038363091,26.81645223083595,-0.00123075338444778
132248863.9567809,66049544.66428529,26191.92819841951,-13.66040885718138,26.59378956046575,-0.000975981707551199
131048555.8589525,68337320.6981948,26118.53256224841,-14.12392824453412,26.36255842867272,-0.00072434744920713
129808351.3512845,70604747.17744383,26066.37161737308,-14.58389841398183,26.12273093664255,-0.0004862699543153326
128528567.4075999,72851080.46787062,26033.78395889699,-15.04007619194306,25.87428820179917,-0.0002732580811031227
127209543.1567943,75075576.01481014,26018.0789751187,-15.49219156144663,25.61722970228131,-9.752046723221496e-05
125851642.2127315,77277490.46852876,26015.51206083968,-15.93994840637196,25.35158619806056,2.895274390013469e-05
124455254.6508472,79456084.99483737,26021.36209085956,-16.3830322621308,25.07743364976819,9.581874855690842e-05
123020797.9756746,81610629.68060227,26030.14656676352,-16.82112582482303,24.79490384010905,9.607965536950758e-05
121548716.4818882,83740408.5450744,26035.97927510738,-17.25392998347942,24.50418710705103,2.759780517536115e-05
120039478.7361958,85844724.34253554,26033.03279387206,-17.68118528515047,24.20552464357468,-0.0001060651520088385
118493573.4013046,87922902.27841341,26016.03262395784,-18.10268796255256,23.89919157740451,-0.0002957756099508657
116911504.059143,89974292.02114797,25980.69962394983,-18.51829672952248,23.58547536032967,-0.0005278571037887758
115293783.8646739,91998267.8425928,25924.07673731446,-18.92793017171276,23.26465488147438,-0.0007856673872019826
113640930.740295,93994227.12946887,25844.71128937602,-19.33155742205195,22.93698405098296,-0.001051300678552636
111953463.5398906,95961587.71861193,25742.69610147178,-19.72918556803442,22.60268098214343,-0.001307120492734626
110231899.3475119,97899784.51717655,25619.5899952352,-20.12084626884951,22.26192206281305,-0.001537013415470412
108476751.9237267,99808265.77990788,25478.24193114042,-20.50658265709453,21.91483978540268,-0.001727371303495318
106688531.2603941,101686489.3368654,25322.54108987749,-20.88643681019678,21.56152372866502,-0.001867824089112347
104867744.1818207,103533919.0404876,25157.11504807323,-21.26043815941797,21.20202467490121,-0.001951700487171415
103014895.8761385,105350021.7056895,24987.00198493898,-21.6285937425996,20.83636187117732,-0.001976158416371554
101130492.1443462,107134264.7945538,24817.3274717927,-21.99088154263677,20.46453283293515,-0.001941947159482815
99215042.05504738,108886115.0093258,24653.01674858481,-22.34724785423425,20.08652427414989,-0.001852837396065787
97269060.64647722,110605037.8114935,24498.56645598263,-22.69760874550207,19.70232230138103,-0.001714840929251338
95293071.35599492,112290497.7285006,24357.88677900285,-23.04185467904204,19.31192023044353,-0.00153539035061101
93287607.9696974,113941959.1979192,24234.21028080583,-23.3798567113961,18.91532314024893,-0.001322638617685001
91253216.02921872,115558887.6616266,24130.05204342306,-23.71147259928422,18.51254917537242,-0.001084983547107399
89190453.7646632,117140750.65566,24047.19962821156,-24.03655148179173,18.10362830089568,-0.0008308538275745292
87099892.71602537,118687018.7203254,23986.71079853922,-24.3549363135114,17.68859958101766,-0.0005687362283595121
84982118.2558796,120197166.0544698,23948.90047993511,-24.66646369098116,17.267508183054,-0.0003073853019870398
82837730.24001198,121670670.9439846,23933.3047369048,-24.97096109998185,16.84040336197498,-5.612896345930096e-05
80667343.9933769,123107016.1062903,23938.61830926687,-25.26824202142162,16.40733876189048,0.0001748478768011097
78471591.77630448,124505689.2113428,23962.61419486254,-25.55809995440372,15.96837642847665,0.0003744021350557958
76251124.74526837,125866183.9534181,24002.06962506473,-25.84030337926774,15.52359568531507,0.0005307182811105093
74006615.19746947,127188002.1110102,24052.74111667275,-26.1145948408344,15.07310700740141,0.0006321888402505138
71738758.57834731,128470656.9571732,24109.44560842961,-26.38069796908943,14.61706881560005,0.0006689880631878253
69448274.43347333,129713678.0725772,24166.30235252529,-26.63833509812365,14.15570204584857,0.0006351574116720826
67135905.40538613,130916617.059136,24217.15782470256,-26.88725423736914,13.68929517841467,0.0005306306368026981
64802413.72398975,132079053.0469562,24256.15325570107,-27.12725854686564,13.21819381802798,0.0003623707403725973
62448575.41621225,133200596.6083842,24278.32692103088,-27.35822789830182,12.74277492189001,0.0001439735989849922
60075173.31340257,134280891.035177,24280.11310346425,-27.58012428774231,12.26341329349949,-0.0001062620907523737
57682990.35133754,135319610.7909931,24259.63145492971,-27.79298020411351,11.7804514978537,-0.0003681005562539141
55272804.39849005,136316457.8288974,24216.73603091389,-27.996876334086,11.29418136841717,-0.0006220185493539532
52845385.14913045,137271156.8927886,24152.86606871337,-28.19191743342298,10.8048387106112,-0.000851077143606549
50401492.93757653,138183450.8116715,24070.77577827871,-28.37821268006887,10.31260759028442,-0.001041863864485126
47941878.96803467,139053096.3917933,23974.21582322568,-28.55586258047422,9.817629084535865,-0.001184721092359897
45467286.42223073,139879861.1122774,23867.61424028873,-28.72495143314737,9.320010671742638,-0.001273581081820296
42978452.05177771,140663520.5911885,23755.77937175333,-28.88554330635215,8.81983454867678,-0.001305651135274477
40476108.02936219,141403856.7152067,23643.63192859292,-29.03767986134216,8.317164731855422,-0.001281063336362465
37960983.93980272,142100656.3478616,23535.96803709865,-29.18137923188195,7.812053440797876,-0.001202505238594664
35433808.82603833,142753710.5742424,23437.25583276898,-29.31663590331745,7.304547169084936,-0.0010748084514276
32895313.19369316,143362814.4575322,23351.46998605877,-29.44342183275386,6.794692417690804,-0.0009044825192998652
30346230.86008338,143927767.2618749,23281.96819251776,-29.56168892062848,6.282540663882923,-0.0006992165155330632
27787300.5392734,144448373.050923,23231.41022516787,-29.67137257084549,5.768151999769351,-0.0004674030773963445
25219267.09436532,144924441.5277336,23201.71473743021,-29.77239570446023,5.251597040682114,-0.0002177511693393086
22642882.45315254,145355788.9620992,23194.04367605597,-29.86467239584022,4.732957070396466,4.095903354195407e-05
20058906.25538876,145742239.0664937,23208.80075139552,-29.94811032774231,4.212322801116526,0.0002999554129201609
17468106.36173182,146083623.730109,23245.62989669293,-30.02261145974848,3.68979247370575,0.0005503994216122798
14871259.39445602,146379783.5951017,23303.40225744247,-30.08807060191665,3.165470289136419,0.0007832061642796262
12269151.49073507,146630568.5544651,23380.1860486716,-30.14437197339505,2.639466381435916,0.0009888457094635594
9662579.41974083,146835838.3636772,23473.20301938057,-30.19138439194903,2.11189971845078,0.00115725817121004
7052352.12337736,146995463.6799024,23578.78896918148,-30.22895662882004,1.582905303529075,0.001278067308132069
4439292.555995445,147109327.9415553,23692.39350096881,-30.25691571100867,1.052646452930656,0.001341311537923495
1824239.402542158,147177330.5017895,23808.67195753753,-30.2750721589309,0.5213311483007916,0.001338863524015188
-791952.1036444919,147199391.212041,23921.72925931215,-30.28323611345061,-0.01077178617758313,0.001266488202252472
-3408411.280117961,147175456.1205245,24025.55376148224,-30.28124528247671,-0.5433245942350164,0.00112606117103195
-6024255.844955705,147105503.1931675,24114.61717742682,-30.26899906137254,-1.075929402668464,0.0009270147475703429
-8638598.543717997,146989546.3831088,24184.52913165092,-30.24648625366439,-1.608157401191901,0.0006860255920760894
-11250555.39342128,146827636.5198917,24232.57361181825,-30.21379300908481,-2.139591146943949,0.0004246311052977791
-13859253.54106997,146619858.5324903,24257.97453518957,-30.17108626641511,-2.669864265719676,0.0001655536482008113
-16463836.87974897,146366325.8994527,24261.83943351358,-30.118580566094,-3.198684248819768,-7.083096497506602e-05
-19063468.59877532,146067174.0514953,24246.84836367518,-30.05650267492342,-3.725834203688138,-0.0002687352110715135
-21657331.0189548,145722554.33927,24216.81800653785,-29.98506539001079,-4.251159551218599,-0.000417634077405804
-24244623.71662741,145332629.4521782,24176.26106583327,-29.90445409190067,-4.774549266346455,-0.0005118044306617886
-26824560.95823074,144897570.4171931,24130.0111528933,-29.81482351984199,-5.295918918751036,-0.0005493700746179719
-29396369.13183274,144417554.8616508,24082.93325407058,-29.71630016767289,-5.815198566087211,-0.0005313340696639912
-31959284.48400948,143892766.1083463,24039.70941795409,-29.60898644863895,-6.332325415742408,-0.0004608236094147955
-34512551.20849097,143323392.7500014,24004.6788924858,-29.49296444621607,-6.847239781851655,-0.0003425792057751842
-37055419.81077861,142709628.4901199,23981.71402301639,-29.36829852253646,-7.359882719707258,-0.0001826232130204275
-39587145.65286212,142051672.1600503,23974.1202480197,-29.23503695186806,-7.870194167673803,1.198051720452398e-05
-42106987.61596814,141349727.8971076,23984.55554520339,-29.09321311704844,-8.378111031396102,0.0002333453001743813
-44614206.86719289,140604005.4936428,24014.96916048974,-28.9428467876609,-8.883565169999846,0.0004729915201950874
-47108065.750678,139814720.914772,24066.56065212935,-28.7839457394701,-9.386481566562502,0.0007220837100545552
-49587826.83149357,138982096.953163,24139.75872927159,-28.61650762716686,-9.886777036891488,0.0009716456798880556
-52052752.09924166,138106363.964122,24234.21643199772,-28.44052172750317,-10.38435967155361,0.001212718309738126
-54502102.29782724,137187760.6201681,24348.81658496708,-28.25597002745406,-10.87912889222928,0.001436437907485821
-56935136.30339026,136226534.6505842,24481.68070134521,-28.06282718825873,-11.37097563009055,0.001634041846991785
-59351110.44166607,135222943.5895631,24630.17672431469,-27.8610591772895,-11.859781781864,0.001796847304017746
-61749277.63703045,134177255.6418942,24790.92688190937,-27.65062083771722,-12.34541783326453,0.001916294330971624
-64128886.33864499,133089750.8763441,24959.82685796171,-27.4314534042971,-12.82773746302817,0.001984191320797635
-66489179.29853266,131960723.0486671,25132.10103964806,-27.20348399491226,-13.30656829088619,0.001993334020200521
-68829392.50086975,130790482.384622,25302.43311614543,-26.96663021964141,-13.78169913031173,0.001938648954608269
-71148754.8423481,129579359.5257542,25465.21932142973,-26.72081351340125,-14.25286656134064,0.001818869002306656
-73446489.42592128,128327710.4527426,25614.97957056016,-26.46598317200668,-14.71974704090028,0.001638423635949238
-75721817.30920252,127035921.5451275,25746.91538815945,-26.20214802980501,-15.18196304340056,0.001408787811138623
-77973963.97024879,125704413.2655356,25857.52499569207,-25.92940539443725,-15.63910915643107,0.001148300877355624
-80202167.62664808,124333640.8056507,25945.1125266999,-25.64795268454652,-16.0907947182009,0.0008798766999742469
-82405687.43690822,122924090.8353304,26010.02181657404,-25.35807253724129,-16.53668826433427,0.0006271032192115555
-84583809.37769045,121476275.0028872,26054.51581889391,-25.06009587552003,-16.97654568972237,0.0004102292013232756
-86735848.53768054,119990722.0849492,26082.36187789589,-24.75435897101049,-17.41021302669325,0.0002435630609332051
-88861148.0506672,118467970.8638608,26098.27847157419,-24.44117066755904,-17.83760855134784,0.0001348653261219468
-90959075.92666458,116908565.0034461,26107.40158004314,-24.12079675606712,-18.25869659069174,8.627533233784845e-05
-93029021.2077371,115313050.1344806,26114.86535772681,-23.79345902602698,-18.67346393058962,9.588375677616055e-05
-95070390.44015454,113681972.6626506,26125.51936671138,-23.4593423881157,-19.08190388744887,0.0001592326646164821
-97082604.88784868,112015879.6071282,26143.75880292803,-23.1186041105994,-19.48400811814306,0.0002704041669883139
-99065098.50050256,110315318.8907793,26173.42884978652,-22.77138167844825,-19.87976390994606,0.0004226574520931337
-101017316.4492036,108580839.7219545,26217.76813039184,-22.41779799834431,-20.26915437668288,0.0006087197870998651
-102938713.9966851,106812992.9084937,26279.36747007072,-22.05796401979005,-20.65215956199668,0.0008208730239926965
-104828755.5062339,105012331.0846874,26360.13189731538,-21.69197946386376,-21.02875720214067,0.001050960100533516
-106686913.463174,103179408.9103564,26461.24309848994,-21.31993253062626,-21.39892255687159,0.001290400633116029
-108512667.4563909,101314783.3293532,26583.12554962188,-20.94189938483046,-21.76262722278593,0.001530265553884469
-110305503.1275047,99419013.96598648,26725.42223791033,-20.55794399165174,-22.11983719078593,0.001761423866025069
-112064911.131234,97492663.70667563,26886.9856717214,-20.16811855283982,-22.47051057523476,0.001974745284771373
-113790386.1574988,95536299.47744846,27065.88769200444,-19.77246446199185,-22.81459540139474,0.002161327256082757
-115481426.0476103,93550493.20347776,27259.44889846444,-19.37101346492799,-23.15202760124865,0.002312718826097182
-117137531.0067827,91535822.93894964,27464.28702630475,-18.96378868368183,-23.48272900768978,0.002421137722224742
-118758202.8942131,89492874.18969578,27676.38488106802,-18.55080540769384,-23.80660477985249,0.002479715398667537
-120342944.584539,87422241.51011446,27891.18327105418,-18.13207208461062,-24.12353950242647,0.002482846408973671
-121891259.463146,85324530.5172008,28103.71233806387,-17.70759269401665,-24.4333913764289,0.00242674577123303
-123402651.2547715,83200360.48645219,28308.78344709799,-17.27737246947285,-24.7359846977909,0.002310303472972564
-124876624.5755711,81050367.6150469,28501.26811691746,-16.84142928842464,-25.03110240460214,0.002136230064030187
-126312686.7727202,78875208.78962287,28676.48177656159,-16.39981214066033,-25.3184827107603,0.001912278427809611
-127710351.622003,76675565.26099081,28830.65914856642,-15.95262500653702,-25.59782564511501,0.00165203473521025
-129069145.0994742,74452145.13564423,28961.45390915871,-15.5000494234188,-25.8688144020449,0.001374570770998673
-130388612.6590711,72205683.37981874,29068.33848810568,-15.04235485144561,-26.13115071845001,0.00110243968927648
-131668326.5198774,69936938.48189795,29152.76330818608,-14.57988756659004,-26.38459452243058,0.0008582284486440273
-132907891.0262378,67646686.05973324,29217.99368097633,-14.11303823646993,-26.62899243332316,0.000660785871403391
-134106944.6787179,65335710.93525463,29268.65984047204,-13.64219993999284,-26.86428370739393,0.000522569240935411
-135265158.7151741,63004799.7019067,29310.1595557183,-13.16773274124198,-27.09048399308573,0.0004489350391470026
-136382233.3172446,60654735.2945976,29348.07888922095,-12.68994499649647,-27.30765740117777,0.0004391563097385642
-137457892.9623432,58286294.02214251,29387.74468573555,-12.20909157713714,-27.51588919426942,0.0004882913994546101
-138491882.1357331,55900244.64268514,29433.94297095761,-11.72538271023454,-27.71526649457652,0.0005890390433744841
-139483962.0008154,53497348.69233208,29490.77823645994,-11.23899627455355,-27.90586840820045,0.0007331006715585175
-140433908.0974078,51078361.33237942,29561.62461347878,-10.75008874685085,-28.08776339249413,0.0009119521382618956
-141341508.8452321,48644032.22352293,29649.12195000425,-10.25880273791461,-28.26101076458022,0.001117139073233631
-142206564.5389555,46195106.18785845,29755.18316492811,-9.765270895434472,-28.42566374064967,0.001340272026562062
-143028886.5456433,43732323.60845047,29880.99416706897,-9.269616833737802,-28.58177224528593,0.00157288334644079
-143808296.4885387,41256420.63535761,30027.00009620376,-8.771954057868578,-28.72938446038789,0.001806271521935798
-144544625.2881986,38768129.33163516,30192.880931817,-8.272383907052175,-28.8685466206858,0.002031422943101546
-145237712.0192603,36268177.91678076,30377.52585958317,-7.770993499423907,-28.99930098194968,0.002239068168648828
-145887402.6210852,33757291.25542181,30579.01928041503,-7.2678545300886,-29.12168225190327,0.002419896136387933
-146493548.5643086,31236191.70047399,30794.65185324103,-6.763023525217883,-29.23571307014023,0.002564914674763941
-147056005.6123279,28705600.34146258,31020.96757837944,-6.256543792053296,-29.34139927351359,0.002665915415530407
-147574632.8205794,26166238.6465355,31253.8535255529,-5.748448922729378,-29.43872560880936,0.002715986593649689
-148049291.8922727,23618830.44090546,31488.67414106056,-5.238767472765173,-29.52765226227762,0.002710026293138768
-148479846.9764434,21064104.14866135,31720.44915302191,-4.727528489803587,-29.608112208219,0.002645238533640182
-148866164.9801551,18502795.23534847,31944.07407722343,-4.214767936356949,-29.68000918384119,0.002521627881485244
-149208116.4925101,15935648.79925688,32154.58435482159,-3.700536558730714,-29.74321632573046,0.002342517307519998
-149505577.48118,13363422.22686665,32347.46487599611,-3.184910030994122,-29.79757627207412,0.002115070718978984
-149758431.9812568,10786887.71047658,32519.0008035074,-2.668001749176223,-29.84290466811994,0.001850693339980225
-149966575.9685636,8206834.21597269,32666.64836195391,-2.149977055448431,-29.87899987379034,0.001565036442238821
-150129922.3968392,5624068.254952289,32789.37571610417,-1.631065092301155,-29.90566114999458,0.00127723945332292
-150248406.9427757,3039412.726207025,32887.89492312074,-1.11156224486508,-29.92271468039153,0.001008146625341766
-150321993.4730752,453703.3510608665,32964.69817326343,-0.5918216026157488,-29.93004190691569,0.0007776267984596075
-150350677.9429066,-2132217.104681525,33023.84611319366,-0.07222765185912602,-29.92760074127051,0.0006016658558536392
-150334489.6786431,-4717505.809356043,33070.53032333241,0.4468373374967313,-29.91543113536364,0.000490206326571041
