            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459157.500000000, A.D. 2020-Nov-04 00:00:00.0000,  1.097622679291807E+08,  9.972345937003733E+07,  9.003449208058417E+03, -2.031965104037424E+01,  2.210273466456186E+01, -1.681641532462308E-03,  4.946714358015835E+02,  1.482987656413459E+08, -1.764669750301763E-01,
2459158.500000000, A.D. 2020-Nov-05 00:00:00.0000,  1.079899582605344E+08,  1.016181648175869E+08,  8.859390697248280E+03, -2.070513961632329E+01,  2.175504976858397E+01, -1.644381242202897E-03,  4.946214847754794E+02,  1.482837907004505E+08, -1.702070360860934E-01,
2459159.500000000, A.D. 2020-Nov-06 00:00:00.0000,  1.061845760857487E+08,  1.034825351695881E+08,  8.720812203161418E+03, -2.108520121685947E+01,  2.140053124007817E+01, -1.554675625999202E-03,  4.945733069002824E+02,  1.482693473368240E+08, -1.641737836642370E-01,
2459160.500000000, A.D. 2020-Nov-07 00:00:00.0000,  1.043465949599241E+08,  1.053159793230386E+08,  8.592248421646655E+03, -2.145972504661627E+01,  2.103916198072420E+01, -1.412758345048282E-03,  4.945268266241762E+02,  1.482554129006016E+08, -1.584380693682755E-01,
2459161.500000000, A.D. 2020-Nov-08 00:00:00.0000,  1.024764988046279E+08,  1.071179043304709E+08,  8.478127047955990E+03, -2.182858113969941E+01,  2.067091644578747E+01, -1.220945365201231E-03,  4.944819481074861E+02,  1.482419586597717E+08, -1.530695449695077E-01,
2459162.500000000, A.D. 2020-Nov-09 00:00:00.0000,  1.005747838060516E+08,  1.088877147057789E+08,  8.382567183554173E+03, -2.219161434665321E+01,  2.029576179004951E+01, -9.841690396692471E-04,  4.944385559302452E+02,  1.482289500122987E+08, -1.481337076097590E-01,
2459163.500000000, A.D. 2020-Nov-10 00:00:00.0000,  9.864196093762356E+07,  1.106248119456400E+08,  8.309124023556709E+03, -2.254863597406234E+01,  1.991366211909099E+01, -7.106737462097001E-04,  4.943965171061292E+02,  1.482163470898855E+08, -1.436855529090511E-01,
2459164.500000000, A.D. 2020-Nov-11 00:00:00.0000,  9.667855926268342E+07,  1.123285946464756E+08,  8.260471895433962E+03, -2.289941450344943E+01,  1.952458846620465E+01, -4.127027498395108E-04,  4.943556855555505E+02,  1.482041060989736E+08, -1.397587600455462E-01,
2459165.500000000, A.D. 2020-Nov-12 00:00:00.0000,  9.468512995139948E+07,  1.139984598116348E+08,  8.238041132546961E+03, -2.324366919525610E+01,  1.912853656154250E+01, -1.067994418662011E-04,  4.943159103143395E+02,  1.481921817816434E+08, -1.363508686535657E-01,
2459166.500000000, A.D. 2020-Nov-13 00:00:00.0000,  9.266225050992449E+07,  1.156338060205552E+08,  8.241664942488074E+03, -2.358107270848892E+01,  1.872555166419039E+01,  1.868202079293724E-04,  4.942770482198356E+02,  1.481805312188090E+08, -1.334079189726116E-01,
2459167.500000000, A.D. 2020-Nov-14 00:00:00.0000,  9.061052816437007E+07,  1.172340388550380E+08,  8.269338322244585E+03, -2.391126881628534E+01,  1.831575447637858E+01,  4.462798575906035E-04,  4.942389802958605E+02,  1.481691187423096E+08, -1.308155238745418E-01,
2459168.500000000, A.D. 2020-Nov-15 00:00:00.0000,  8.853060099365655E+07,  1.187985782195458E+08,  8.317210655018687E+03, -2.423390626118362E+01,  1.789935697506777E+01,  6.513580788762852E-04,  4.942016287990822E+02,  1.481579210452804E+08, -1.284043437749459E-01,
2459169.500000000, A.D. 2020-Nov-16 00:00:00.0000,  8.642313570549993E+07,  1.203268661765047E+08,  8.379890436187387E+03, -2.454868039786331E+01,  1.747665714186993E+01,  7.871770777807541E-04,  4.941649701175974E+02,  1.481469310490510E+08, -1.259732183747600E-01,
2459170.500000000, A.D. 2020-Nov-17 00:00:00.0000,  8.428882203692518E+07,  1.218183732851018E+08,  8.451032204836607E+03, -2.485536688560220E+01,  1.704801028966590E+01,  8.468039323812349E-04,  4.941290390865630E+02,  1.481361591969388E+08, -1.233237569469811E-01,
2459171.500000000, A.D. 2020-Nov-18 00:00:00.0000,  8.212836510848852E+07,  1.232726017846907E+08,  8.524059285700321E+03, -2.515383388370514E+01,  1.661378726726035E+01,  8.316995517247960E-04,  4.940939232750952E+02,  1.481256317415042E+08, -1.202929151944059E-01,
2459172.500000000, A.D. 2020-Nov-19 00:00:00.0000,  7.994247777858537E+07,  1.246890852018933E+08,  8.592830461576581E+03, -2.544403061784453E+01,  1.617433615981142E+01,  7.500831176594502E-04,  4.940597497024101E+02,  1.481153867621503E+08, -1.167715703455447E-01,
2459173.500000000, A.D. 2020-Nov-20 00:00:00.0000,  7.773187469761108E+07,  1.260673852675109E+08,  8.652110563978553E+03, -2.572596158295805E+01,  1.572995950186737E+01,  6.142389434966589E-04,  4.940266687275139E+02,  1.481054693353731E+08, -1.127058456263500E-01,
2459174.500000000, A.D. 2020-Nov-21 00:00:00.0000,  7.549726874841431E+07,  1.274070876377557E+08,  8.697806204438210E+03, -2.599965901358167E+01,  1.528090891578092E+01,  4.379386251320838E-04,  4.939948394912193E+02,  1.480959271703881E+08, -1.080862856581028E-01,
2459175.500000000, A.D. 2020-Nov-22 00:00:00.0000,  7.323936961153923E+07,  1.287077977201218E+08,  8.727010595068336E+03, -2.626516210992225E+01,  1.482739167454785E+01,  2.346602638860773E-04,  4.939644192712801E+02,  1.480868074178796E+08, -1.029327698312257E-01,
2459176.500000000, A.D. 2020-Nov-23 00:00:00.0000,  7.095888372895168E+07,  1.299691373177068E+08,  8.737934269584715E+03, -2.652250541276386E+01,  1.436958198849061E+01,  1.670847303447687E-05,  4.939355570481586E+02,  1.480781547410667E+08, -9.728108108729937E-02,
2459177.500000000, A.D. 2020-Nov-24 00:00:00.0000,  6.865651492747004E+07,  1.311907422548170E+08,  8.729791016511619E+03, -2.677171470933534E+01,  1.390763180400191E+01, -2.049927958927000E-04,  4.939083903571809E+02,  1.480700103720028E+08, -9.117371544290687E-02,
2459178.500000000, A.D. 2020-Nov-25 00:00:00.0000,  6.633296517580552E+07,  1.323722608168893E+08,  8.702683932229877E+03, -2.701280754162519E+01,  1.344167863791129E+01, -4.207382957481798E-04,  4.938830441421435E+02,  1.480624117678957E+08, -8.465507887416843E-02,
2459179.500000000, A.D. 2020-Nov-26 00:00:00.0000,  6.398893519666415E+07,  1.335133527161670E+08,  8.657512204036117E+03, -2.724579567459685E+01,  1.297184993802594E+01, -6.217574417481941E-04,  4.938596304718646E+02,  1.480553925261320E+08, -7.777010234412104E-02,
2459180.500000000, A.D. 2020-Nov-27 00:00:00.0000,  6.162512485073744E+07,  1.346136883002663E+08,  8.595901645854115E+03, -2.747068766484928E+01,  1.249826447525776E+01, -7.999685154942426E-04,  4.938382483096943E+02,  1.480489823151776E+08, -7.056506183555177E-02,
2459181.500000000, A.D. 2020-Nov-28 00:00:00.0000,  5.924223333711464E+07,  1.356729477846060E+08,  8.520151454694569E+03, -2.768749040632031E+01,  1.202103166770958E+01, -9.478586275770695E-04,  4.938189828625495E+02,  1.480432066794236E+08, -6.308951072789247E-02,
2459182.500000000, A.D. 2020-Nov-29 00:00:00.0000,  5.684095932607367E+07,  1.366908203730578E+08,  8.433184507332742E+03, -2.789620909704693E+01,  1.154024983561053E+01, -1.058523938093359E-03,  4.938019043220884E+02,  1.480380866617997E+08, -5.539843434146677E-02,
2459183.500000000, A.D. 2020-Nov-30 00:00:00.0000,  5.442200116833676E+07,  1.376670032166211E+08,  8.338487332120538E+03, -2.809684551725013E+01,  1.105600434869565E+01, -1.125864633857887E-03,  4.937870660379116E+02,  1.480336382561139E+08, -4.755393978314844E-02,
2459184.500000000, A.D. 2020-Dec-01 00:00:00.0000,  5.198605731772660E+07,  1.386012002376067E+08,  8.240027796268463E+03, -2.828939488271142E+01,  1.056836648352340E+01, -1.144897388216215E-03,  4.937745023295196E+02,  1.480298717510934E+08, -3.962601638302065E-02,
2459185.500000000, A.D. 2020-Dec-02 00:00:00.0000,  4.953382706823754E+07,  1.394931209068222E+08,  8.142142795555294E+03, -2.847384182076938E+01,  1.007739354140973E+01, -1.112126458759910E-03,  4.937642262402892E+02,  1.480267910570444E+08, -3.169216898128120E-02,
2459186.500000000, A.D. 2020-Dec-03 00:00:00.0000,  4.706601165260842E+07,  1.403424790934410E+08,  8.049393675394356E+03, -2.865015613561912E+01,  9.583130411070027E+00, -1.025909588303175E-03,  4.937562275520154E+02,  1.480243931106260E+08, -2.383601342043183E-02,
2459187.500000000, A.D. 2020-Dec-04 00:00:00.0000,  4.458331569489788E+07,  1.411489921069198E+08,  7.966392091676593E+03, -2.881828891973891E+01,  9.085612397831431E+00, -8.867707308435335E-04,  4.937504713181896E+02,  1.480226674351386E+08, -1.614514299215030E-02,
2459188.500000000, A.D. 2020-Dec-05 00:00:00.0000,  4.208644897405211E+07,  1.419123800246136E+08,  7.897601849168539E+03, -2.897816925025922E+01,  8.584868943106081E+00, -6.976438177281885E-04,  4.937468970739257E+02,  1.480215959036652E+08, -8.708615109513493E-03,
2459189.500000000, A.D. 2020-Dec-06 00:00:00.0000,  3.957612845162832E+07,  1.426323653682519E+08,  7.847122121326625E+03, -2.912970132741856E+01,  8.080927961942434E+00, -4.640648414402371E-04,  4.937454188036895E+02,  1.480211527293975E+08, -1.614198689555111E-03,
2459190.500000000, A.D. 2020-Dec-07 00:00:00.0000,  3.705308054032348E+07,  1.433086731853431E+08,  7.818455216906965E+03, -2.927276170554833E+01,  7.573820953158229E+00, -1.943413679490469E-04,  4.937459257648475E+02,  1.480213047125292E+08,  5.054901448684829E-03,
2459191.500000000, A.D. 2020-Dec-08 00:00:00.0000,  3.451804361451850E+07,  1.439410316305088E+08,  7.814260478012264E+03, -2.940719648646140E+01,  7.063589635025576E+00,  1.003012536031633E-04,  4.937482844175569E+02,  1.480220118188224E+08,  1.122460736160445E-02,
2459192.500000000, A.D. 2020-Dec-09 00:00:00.0000,  3.197177074489638E+07,  1.445291732282133E+08,  7.836099079646170E+03, -2.953281914999121E+01,  6.550295288043901E+00,  4.056781122172559E-04,  4.937523419777206E+02,  1.480232282447574E+08,  1.683683213863352E-02,
2459193.500000000, A.D. 2020-Dec-10 00:00:00.0000,  2.941503252668554E+07,  1.450728370963371E+08,  7.884186380840838E+03, -2.964941100898787E+01,  6.034031727686231E+00,  7.049037962358895E-04,  4.937579323679295E+02,  1.480249042015793E+08,  2.185928248596831E-02,
2459194.500000000, A.D. 2020-Dec-11 00:00:00.0000,  2.684861964042993E+07,  1.455717724355181E+08,  7.957189914956689E+03, -2.975672755683284E+01,  5.514941333297075E+00,  9.792404944759525E-04,  4.937648853523377E+02,  1.480269886538655E+08,  2.629745207987133E-02,
2459195.500000000, A.D. 2020-Dec-12 00:00:00.0000,  2.427334448438067E+07,  1.460257434242969E+08,  8.052135675393045E+03, -2.985451405351465E+01,  4.993230707186817E+00,  1.209782879122212E-03,  4.937730391019639E+02,  1.480294330865078E+08,  3.020569436323445E-02,
2459196.500000000, A.D. 2020-Dec-13 00:00:00.0000,  2.169004101554097E+07,  1.464345352243345E+08,  8.164496489338577E+03, -2.994253116246600E+01,  4.469179445469631E+00,  1.379944864250415E-03,  4.937822551859672E+02,  1.480321959989844E+08,  3.369197586640206E-02,
2459197.500000000, A.D. 2020-Dec-14 00:00:00.0000,  1.909956208159255E+07,  1.467979601785884E+08,  8.288512644514441E+03, -3.002058612576785E+01,  3.943134818870554E+00,  1.478216322228221E-03,  4.937924333413438E+02,  1.480352473332026E+08,  3.691088463804759E-02,
2459198.500000000, A.D. 2020-Dec-15 00:00:00.0000,  1.650277416465626E+07,  1.471158628073839E+08,  8.417728684097528E+03, -3.008855958247799E+01,  3.415489391200121E+00,  1.500237402153992E-03,  4.938035222868897E+02,  1.480385717154444E+08,  4.004346655288994E-02,
2459199.500000000, A.D. 2020-Dec-16 00:00:00.0000,  1.390055039141738E+07,  1.473881222890312E+08,  8.545646473690867E+03, -3.014641744044306E+01,  2.886646729542906E+00,  1.449310236631973E-03,  4.938155233827516E+02,  1.480421695534716E+08,  4.326914981138955E-02,
2459200.500000000, A.D. 2020-Dec-17 00:00:00.0000,  1.129376335641812E+07,  1.476146518743207E+08,  8.666344195969403E+03, -3.019420336603092E+01,  2.356986881779367E+00,  1.335137891463778E-03,  4.938284862342820E+02,  1.480460557185946E+08,  4.673965822232159E-02,
2459201.500000000, A.D. 2020-Dec-18 00:00:00.0000,  8.683279291119944E+06,  1.477953957339344E+08,  8.774929708383977E+03, -3.023201657019344E+01,  1.826842925044086E+00,  1.171405640022161E-03,  4.938424981574274E+02,  1.480502563874756E+08,  5.056350525515727E-02,
2459202.500000000, A.D. 2020-Dec-19 00:00:00.0000,  6.069954427654030E+06,  1.479303244544019E+08,  8.867771008826792E+03, -3.025998500002863E+01,  1.296493216172387E+00,  9.732039621924704E-04,  4.938576710897714E+02,  1.480548051181581E+08,  5.480363040779559E-02,
2459203.500000000, A.D. 2020-Dec-20 00:00:00.0000,  3.454633535495603E+06,  1.480194304621331E+08,  8.942527051925659E+03, -3.027824300161267E+01,  7.661665667565672E-01,  7.550741507353909E-04,  4.938741293611046E+02,  1.480597391837755E+08,  5.948485376242624E-02,
2459204.500000000, A.D. 2020-Dec-21 00:00:00.0000,  8.381500242423416E+05,  1.480627242261017E+08,  8.998048401109874E+03, -3.028691767109837E+01,  2.360539793980811E-01,  5.299554361212350E-04,  4.938920003470695E+02,  1.480650967705848E+08,  6.460549752127746E-02,
2459205.500000000, A.D. 2020-Dec-22 00:00:00.0000, -1.778673149249127E+06,  1.480602315403203E+08,  9.034222200654447E+03, -3.028612356566069E+01, -2.936788833710370E-01,  3.089067877765778E-04,  4.939114084866532E+02,  1.480709151844558E+08,  7.014851018146730E-02,
2459206.500000000, A.D. 2020-Dec-23 00:00:00.0000, -4.395022387427888E+06,  1.480119917827094E+08,  9.051816122762859E+03, -3.027596317933092E+01, -8.228819265981664E-01,  1.013097246240768E-04,  4.939324721143505E+02,  1.480772299011776E+08,  7.608964552396233E-02,
2459207.500000000, A.D. 2020-Dec-24 00:00:00.0000, -7.010092543311029E+06,  1.479180568532945E+08,  9.052350193619728E+03, -3.025653030177635E+01, -1.351414724625512E+00, -8.473023141869485E-05,  4.939553021363608E+02,  1.480840741695923E+08,  8.240208602329716E-02,
2459208.500000000, A.D. 2020-Dec-25 00:00:00.0000, -9.623086342348227E+06,  1.477784904583156E+08,  9.038004278674722E+03, -3.022791400155745E+01, -1.879144314186065E+00, -2.419862554082775E-04,  4.939800015658532E+02,  1.480914788722710E+08,  8.905788635295663E-02,
2459209.500000000, A.D. 2020-Dec-26 00:00:00.0000, -1.223321411857090E+07,  1.475933674526690E+08,  9.011554990768433E+03, -3.019020171900108E+01, -2.405945896363809E+00, -3.638419419065286E-04,  4.940066651013594E+02,  1.480994723991193E+08,  9.602695842841923E-02,
2459210.500000000, A.D. 2020-Dec-27 00:00:00.0000, -1.483969374370383E+07,  1.473627730315006E+08,  8.976327544525266E+03, -3.014348051852714E+01, -2.931705450709676E+00, -4.442216797571064E-04,  4.940353781523163E+02,  1.481080803552424E+08,  1.032743811947042E-01,
2459211.500000000, A.D. 2020-Dec-28 00:00:00.0000, -1.744175056409674E+07,  1.470868016527956E+08,  8.936143819287419E+03, -3.008783595760340E+01, -3.456323154527665E+00, -4.777501530497386E-04,  4.940662149441753E+02,  1.481173249928706E+08,  1.107568425202765E-01,
2459212.500000000, A.D. 2020-Dec-29 00:00:00.0000, -2.003861712986007E+07,  1.467655556730691E+08,  8.895246840327978E+03, -3.002334841867193E+01, -3.979716395689743E+00, -4.601341199430564E-04,  4.940992355775687E+02,  1.481272243297203E+08,  1.184190932483549E-01,
2459213.500000000, A.D. 2020-Dec-30 00:00:00.0000, -2.262953250736836E+07,  1.463991437854902E+08,  8.858184348329902E+03, -2.995008723454397E+01, -4.501821131228005E+00, -3.887149567105563E-04,  4.941344821814311E+02,  1.481377909957284E+08,  1.261913655959293E-01,
2459214.500000000, A.D. 2020-Dec-31 00:00:00.0000, -2.521374101929334E+07,  1.459876794518552E+08,  8.829640699550509E+03, -2.986810350886405E+01, -5.022590525368637E+00, -2.630917238928276E-04,  4.941719745708764E+02,  1.481490309313166E+08,  1.339886499878648E-01,
2459215.500000000, A.D. 2021-Jan-01 00:00:00.0000, -2.779049035695899E+07,  1.455312795923398E+08,  8.814216724157333E+03, -2.977742302555309E+01, -5.541990311673212E+00, -8.567865615072279E-05,  4.942117060406686E+02,  1.481609421263054E+08,  1.417124165387649E-01,
2459216.500000000, A.D. 2021-Jan-02 00:00:00.0000, -3.035902914033255E+07,  1.450300638124398E+08,  8.816169283218682E+03, -2.967804079900872E+01, -6.059991103384204E+00,  1.379398825651634E-04,  4.942536400187478E+02,  1.481735136166676E+08,  1.492548141348028E-01,
2459217.500000000, A.D. 2021-Jan-03 00:00:00.0000, -3.291860412390370E+07,  1.444841543926196E+08,  8.839132490441203E+03, -2.956991847463719E+01, -6.576558641010185E+00,  3.989496484138044E-04,  4.942977082240405E+02,  1.481867249322519E+08,  1.565047727441690E-01,
2459218.500000000, A.D. 2021-Jan-04 00:00:00.0000, -3.546845732119033E+07,  1.438936771604623E+08,  8.885847494132817E+03, -2.945298505526282E+01, -7.091643345363905E+00,  6.855613896035173E-04,  4.943438107461092E+02,  1.482005461206629E+08,  1.633550757052847E-01,
2459219.500000000, A.D. 2021-Jan-05 00:00:00.0000, -3.800782332822617E+07,  1.432587632514014E+08,  8.957926423601806E+03, -2.932714069445822E+01, -7.605170347544201E+00,  9.835362967840489E-04,  4.943918181976954E+02,  1.482149383925762E+08,  1.697095651411974E-01,
2459220.500000000, A.D. 2021-Jan-06 00:00:00.0000, -4.053592708701363E+07,  1.425795516869477E+08,  9.055671157695353E+03, -2.919226300461569E+01, -8.117030580853640E+00,  1.276921082228544E-03,  4.944415759127730E+02,  1.482298553802838E+08,  1.754901191080044E-01,
2459221.500000000, A.D. 2021-Jan-07 00:00:00.0000, -4.305198229175907E+07,  1.418561926722187E+08,  9.177963552609086E+03, -2.904821563874188E+01, -8.627073044120014E+00,  1.548967683913993E-03,  4.944929101341492E+02,  1.482452449926897E+08,  1.806435245866463E-01,
2459222.500000000, A.D. 2021-Jan-08 00:00:00.0000, -4.555519064651715E+07,  1.410888515046199E+08,  9.322243995837867E+03, -2.889485952498919E+01, -9.135098488265104E+00,  1.783265936699419E-03,  4.945456361906136E+02,  1.482610518667578E+08,  1.851484024476708E-01,
2459223.500000000, A.D. 2021-Jan-09 00:00:00.0000, -4.804474223218224E+07,  1.402777129294065E+08,  9.484598502509296E+03, -2.873206739122086E+01, -9.640855681407219E+00,  1.965125327606287E-03,  4.945995686265061E+02,  1.482772204042799E+08,  1.890216481036205E-01,
2459224.500000000, A.D. 2021-Jan-10 00:00:00.0000, -5.051981727061585E+07,  1.394229856257294E+08,  9.659974529542029E+03, -2.855974141773060E+01, -1.014404258810786E+01,  2.083149904606341E-03,  4.946545329216015E+02,  1.482936982854088E+08,  1.923226288383824E-01,
2459225.500000000, A.D. 2021-Jan-11 00:00:00.0000, -5.297958947977727E+07,  1.385249062784323E+08,  9.842533214181662E+03, -2.837783184198857E+01, -1.064431517223333E+01,  2.130763079191578E-03,  4.947103777739256E+02,  1.483104401509537E+08,  1.951524156063303E-01,
2459226.500000000, A.D. 2021-Jan-12 00:00:00.0000, -5.542323092186581E+07,  1.375837425069584E+08,  1.002611627432704E+04, -2.818635202335684E+01, -1.114130500150607E+01,  2.107257759737635E-03,  4.947669861473874E+02,  1.483274109143772E+08,  1.976457315859183E-01,
2459227.500000000, A.D. 2021-Jan-13 00:00:00.0000, -5.784991780679820E+07,  1.365997939600530E+08,  1.020476692460477E+04, -2.798538469996464E+01, -1.163464338967873E+01,  2.017937770745881E-03,  4.948242829111016E+02,  1.483445880520065E+08,  1.999556292404850E-01,
2459228.500000000, A.D. 2021-Jan-14 00:00:00.0000, -6.025883633041183E+07,  1.355733912430468E+08,  1.037321599999815E+04, -2.777507635987014E+01, -1.212398625870870E+01,  1.873175701796903E-03,  4.948822373792989E+02,  1.483619623644795E+08,  2.022342311300345E-01,
2459229.500000000, A.D. 2021-Jan-15 00:00:00.0000, -6.264918754604622E+07,  1.345048929181554E+08,  1.052724727444351E+04, -2.755562112580023E+01, -1.260903284636574E+01,  1.686633640635371E-03,  4.949408603858860E+02,  1.483795370997196E+08,  2.046150123202553E-01,
2459230.500000000, A.D. 2021-Jan-16 00:00:00.0000, -6.502019057733002E+07,  1.333946813268941E+08,  1.066389270613343E+04, -2.732723957477029E+01, -1.308953389062677E+01,  1.473211348700154E-03,  4.950001970821556E+02,  1.483973257937438E+08,  2.072014343377422E-01,
2459231.500000000, A.D. 2021-Jan-17 00:00:00.0000, -6.737108401983209E+07,  1.322431581735997E+08,  1.078146026855707E+04, -2.709015897914193E+01, -1.356528934144975E+01,  1.247305063743376E-03,  4.950603176360520E+02,  1.484153494823728E+08,  2.100637582224493E-01,
2459232.500000000, A.D. 2021-Jan-18 00:00:00.0000, -6.970112586926231E+07,  1.310507406380333E+08,  1.087943816457689E+04, -2.684459943529457E+01, -1.403613916194054E+01,  1.021716923193416E-03,  4.951213080548232E+02,  1.484336339499307E+08,  2.132426563440842E-01,
2459233.500000000, A.D. 2021-Jan-19 00:00:00.0000, -7.200959256127746E+07,  1.298178584137182E+08,  1.095833501817286E+04, -2.659076712989970E+01, -1.450195182576520E+01,  8.072472029914124E-04,  4.951832626639823E+02,  1.484522074744949E+08,  2.167565405031210E-01,
2459234.500000000, A.D. 2021-Jan-20 00:00:00.0000, -7.429577769916609E+07,  1.285449517036173E+08,  1.101950847823918E+04, -2.632885351405101E+01, -1.496261411991242E+01,  6.127957003654316E-04,  4.952462788590140E+02,  1.484710992544972E+08,  2.206095682392799E-01,
2459235.500000000, A.D. 2021-Jan-21 00:00:00.0000, -7.655899088451713E+07,  1.272324699663917E+08,  1.106501600544900E+04, -2.605903811601006E+01, -1.541802414613954E+01,  4.457349809827704E-04,  4.953104540022509E+02,  1.484903384784307E+08,  2.247982780712069E-01,
2459236.500000000, A.D. 2021-Jan-22 00:00:00.0000, -7.879855686663876E+07,  1.258808711086473E+08,  1.109750196416676E+04, -2.578149277318263E+01, -1.586808798662214E+01,  3.123476858322149E-04,  4.953758839059035E+02,  1.485099538700734E+08,  2.293158700048074E-01,
2459237.500000000, A.D. 2021-Jan-23 00:00:00.0000, -8.101381505468807E+07,  1.244906208182983E+08,  1.112011969257146E+04, -2.549638555158506E+01, -1.631271966958005E+01,  2.181787646753364E-04,  4.954426621717420E+02,  1.485299734905301E+08,  2.341538636754574E-01,
2459238.500000000, A.D. 2021-Jan-24 00:00:00.0000, -8.320411930839545E+07,  1.230621917845170E+08,  1.113647662730515E+04, -2.520388309766887E+01, -1.675184368408372E+01,  1.682036459733638E-04,  4.955108796387901E+02,  1.485504245726550E+08,  2.393012209409054E-01,
2459239.500000000, A.D. 2021-Jan-25 00:00:00.0000, -8.536883782994285E+07,  1.215960626246563E+08,  1.115058357042819E+04, -2.490415049495732E+01, -1.718539906531554E+01,  1.667474950357573E-04,  4.955806232424139E+02,  1.485713331790152E+08,  2.447411960435403E-01,
2459240.500000000, A.D. 2021-Jan-26 00:00:00.0000, -8.750735291089515E+07,  1.200927164344273E+08,  1.116678484588861E+04, -2.459734797032242E+01, -1.761334379063662E+01,  2.171208154155835E-04,  4.956519736912650E+02,  1.485927235054557E+08,  2.504463862476079E-01,
2459241.500000000, A.D. 2021-Jan-27 00:00:00.0000, -8.961906024805364E+07,  1.185526390023251E+08,  1.118964487779140E+04, -2.428362422401960E+01, -1.803565785137618E+01,  3.209821691063652E-04,  4.957250015553898E+02,  1.486146167083441E+08,  2.563728412818648E-01,
2459242.500000000, A.D. 2021-Jan-28 00:00:00.0000, -9.170336755356093E+07,  1.169763168849550E+08,  1.122377067700773E+04, -2.396310694389427E+01, -1.845234307259382E+01,  4.775140829220703E-04,  4.957997616836720E+02,  1.486370292309622E+08,  2.624546442628195E-01,
2459243.500000000, A.D. 2021-Jan-29 00:00:00.0000, -9.375969228085318E+07,  1.153642357042340E+08,  1.127356135031581E+04, -2.363589221525345E+01, -1.886341791748211E+01,  6.825969434736123E-04,  4.958762863532298E+02,  1.486599707497466E+08,  2.686008719066469E-01,
2459244.500000000, A.D. 2021-Jan-30 00:00:00.0000, -9.578745848787108E+07,  1.137168791433389E+08,  1.134289561651647E+04, -2.330203568690001E+01, -1.926890651514887E+01,  9.282483041950229E-04,  4.959545781217661E+02,  1.486834420314772E+08,  2.746968499338415E-01,
2459245.500000000, A.D. 2021-Jan-31 00:00:00.0000, -9.778609313251884E+07,  1.120347291089135E+08,  1.143479233286530E+04, -2.296154877822930E+01, -1.966882299565906E+01,  1.202597603116473E-03,  4.960346038042981E+02,  1.487074331275467E+08,  2.806107533349410E-01,
2459246.500000000, A.D. 2021-Feb-01 00:00:00.0000, -9.975502234909903E+07,  1.103182673439525E+08,  1.155109800855815E+04, -2.261440226343363E+01, -2.006315422170704E+01,  1.490544373164759E-03,  4.961162910704068E+02,  1.487319223538407E+08,  2.862049286451286E-01,
2459247.500000000, A.D. 2021-Feb-02 00:00:00.0000, -1.016936683665034E+08,  1.085679784539182E+08,  1.169225909169763E+04, -2.226053734200601E+01, -2.045184502173733E+01,  1.775031730128163E-03,  4.961995287171034E+02,  1.487568763725420E+08,  2.913495783607487E-01,
2459248.500000000, A.D. 2021-Feb-03 00:00:00.0000, -1.036014476296108E+08,  1.067843539730152E+08,  1.185722165066749E+04, -2.189988187633340E+01, -2.083478928848341E+01,  2.038665860222721E-03,  4.962841708472329E+02,  1.487822514447839E+08,  2.959356691834615E-01,
2459249.500000000, A.D. 2021-Feb-04 00:00:00.0000, -1.054777704183368E+08,  1.049678968924366E+08,  1.204347351229936E+04, -2.153236821349991E+01, -2.121182819342253E+01,  2.265339997047811E-03,  4.963700443410136E+02,  1.488079956705614E+08,  2.998845818791691E-01,
2459250.500000000, A.D. 2021-Feb-05 00:00:00.0000, -1.073220419574191E+08,  1.031191260627438E+08,  1.224721697882563E+04, -2.115794946142983E+01, -2.158275460252080E+01,  2.441601946759242E-03,  4.964569585095696E+02,  1.488340518827879E+08,  3.031535896925008E-01,
2459251.500000000, A.D. 2021-Feb-06 00:00:00.0000, -1.091336648014881E+08,  1.012385800165457E+08,  1.246364420153946E+04, -2.077661259763244E+01, -2.194732174560188E+01,  2.557656931820418E-03,  4.965447157748729E+02,  1.488603608490605E+08,  3.057376582156605E-01,
2459252.500000000, A.D. 2021-Feb-07 00:00:00.0000, -1.109120422032997E+08,  9.932681992135283E+07,  1.268728347145766E+04, -2.038838814111095E+01, -2.230525447360051E+01,  2.608012082383482E-03,  4.966331224576042E+02,  1.488868645057802E+08,  3.076685428599034E-01,
2459253.500000000, A.D. 2021-Feb-08 00:00:00.0000, -1.126565821750972E+08,  9.738443148004831E+07,  1.291238682382554E+04, -1.999335652934766E+01, -2.265626228837763E+01,  2.591790083370071E-03,  4.967219989920252E+02,  1.489135090204927E+08,  3.090117488791414E-01,
2459254.500000000, A.D. 2021-Feb-09 00:00:00.0000, -1.143667019503437E+08,  9.541202564143330E+07,  1.313332998318225E+04, -1.959165090340756E+01, -2.300005379214114E+01,  2.512693366861996E-03,  4.968111889494471E+02,  1.489402474970572E+08,  3.098612442954457E-01,
2459255.500000000, A.D. 2021-Feb-10 00:00:00.0000, -1.160418325013352E+08,  9.341023802481978E+07,  1.334499203932285E+04, -1.918345545812850E+01, -2.333635180675185E+01,  2.378561040286442E-03,  4.969005661711932E+02,  1.489670421140537E+08,  3.103315958695879E-01,
